"phone_number","attempted","attempts","disposition","support_hopper","environment_thermometer"
"9814392854",TRUE,2,"survey complete","neither support nor oppose","5"
"1467357642",TRUE,1,"no answer",,
"1751648972",TRUE,1,"no answer",,
"4235895361",TRUE,2,"no answer",,
"7365871765",TRUE,1,"no answer",,
"2634165327",TRUE,1,"no answer",,
"9245148461",TRUE,1,"no answer",,
"4692652658",TRUE,1,"no answer",,
"8245271973",TRUE,1,"survey complete","somewhat support","8"
"8755929567",TRUE,1,"survey complete","somewhat support","9"
"8921967368",TRUE,1,"no answer",,
"2849787295",TRUE,2,"no answer",,
"9422472914",TRUE,1,"no answer",,
"4897369735",TRUE,1,"no answer",,
"8525861274",TRUE,2,"survey complete","strongly oppose","10"
"2693944187",TRUE,1,"survey complete","somewhat support","9"
"6317487538",TRUE,1,"no answer",,
"8796452398",TRUE,1,"no answer",,
"5327418973",TRUE,2,"no answer",,
"7847691874",TRUE,1,"no answer",,
"7545642513",TRUE,1,"no answer",,
"5616781368",TRUE,1,"no answer",,
"9235329631",TRUE,2,"survey complete","somewhat oppose","10"
"1935211964",TRUE,1,"no answer",,
"4319476194",TRUE,1,"survey complete","neither support nor oppose","10"
"4795781473",TRUE,1,"survey complete","neither support nor oppose","9"
"4151755169",TRUE,1,"no answer",,
"8518137469",TRUE,1,"survey complete","neither support nor oppose","10"
"6742764987",TRUE,1,"no answer",,
"3167386194",TRUE,1,"no answer",,
"1682592546",TRUE,1,"no answer",,
"3696533895",TRUE,2,"no answer",,
"6271981387",TRUE,1,"survey complete","somewhat oppose","8"
"7437649342",TRUE,1,"partial survey","somewhat support",
"6425891845",TRUE,2,"no answer",,
"5891987658",TRUE,1,"no answer",,
"5684866985",TRUE,1,"no answer",,
"2353812839",TRUE,1,"no answer",,
"6957536578",TRUE,2,"no answer",,
"9518626537",TRUE,1,"no answer",,
"2864259583",TRUE,1,"survey complete","strongly oppose","8"
"2917958561",TRUE,1,"no answer",,
"9751877835",TRUE,1,"no answer",,
"7497548175",TRUE,2,"no answer",,
"8298528739",TRUE,1,"no answer",,
"2985261396",TRUE,2,"no answer",,
"1285684263",TRUE,1,"no answer",,
"8277158936",TRUE,2,"no answer",,
"9762938642",TRUE,1,"no answer",,
"3245135391",TRUE,1,"no answer",,
"1375643452",TRUE,1,"no answer",,
"1981856391",TRUE,1,"no answer",,
"3184524816",TRUE,1,"survey complete","somewhat oppose","3"
"3242412187",TRUE,1,"no answer",,
"2658278516",TRUE,1,"no answer",,
"8949762134",TRUE,2,"survey complete","somewhat oppose","5"
"3653423825",TRUE,1,"no answer",,
"8565911569",TRUE,1,"no answer",,
"5645417435",TRUE,1,"survey complete","somewhat support","9"
"4318674285",TRUE,1,"no answer",,
"2988257235",TRUE,1,"survey complete","strong support","7"
"3178494829",TRUE,1,"no answer",,
"9372841246",TRUE,1,"no answer",,
"6535439538",TRUE,1,"survey complete","somewhat oppose","4"
"8367214593",TRUE,1,"no answer",,
"2416489583",TRUE,2,"no answer",,
"2577626293",TRUE,1,"survey complete","somewhat oppose","9"
"9523824738",TRUE,2,"survey complete","strong support","9"
"1327814183",TRUE,1,"survey complete","neither support nor oppose","8"
"4959166925",TRUE,2,"no answer",,
"9489784569",TRUE,1,"survey complete","neither support nor oppose","9"
"4356829518",TRUE,2,"no answer",,
"8462616372",TRUE,1,"no answer",,
"7648546854",TRUE,2,"no answer",,
"7617927862",TRUE,1,"partial survey","neither support nor oppose",
"5925841679",TRUE,1,"no answer",,
"5876586943",TRUE,2,"no answer",,
"2139284271",TRUE,2,"no answer",,
"8466987148",TRUE,2,"survey complete","somewhat support","9"
"1954235371",TRUE,1,"no answer",,
"2937513912",TRUE,1,"no answer",,
"7535942458",TRUE,2,"no answer",,
"2841936531",TRUE,1,"survey complete","somewhat support","10"
"2698726953",TRUE,1,"no answer",,
"2987316918",TRUE,1,"no answer",,
"3592746892",TRUE,1,"no answer",,
"9539782314",TRUE,1,"no answer",,
"6599712654",TRUE,1,"no answer",,
"1699439652",TRUE,1,"no answer",,
"5826437619",TRUE,2,"no answer",,
"4986455473",TRUE,1,"no answer",,
"9637318639",TRUE,1,"no answer",,
"8653871785",TRUE,2,"no answer",,
"9624164139",TRUE,1,"no answer",,
"6234724126",TRUE,1,"survey complete","somewhat support","8"
"6189527283",TRUE,1,"partial survey","somewhat oppose",
"3862582378",TRUE,1,"survey complete","strong support","5"
"6817956591",TRUE,1,"no answer",,
"3822612654",TRUE,1,"no answer",,
"4362793294",TRUE,1,"survey complete","somewhat oppose","10"
"7596322716",TRUE,1,"survey complete","neither support nor oppose","9"
"1452655274",TRUE,1,"no answer",,
"5848474783",TRUE,1,"no answer",,
"2564286573",TRUE,1,"survey complete","strong support","7"
"3746513586",TRUE,1,"no answer",,
"7548163578",TRUE,1,"no answer",,
"7382831695",TRUE,1,"no answer",,
"7593421436",TRUE,2,"no answer",,
"8914914615",TRUE,2,"survey complete","somewhat oppose","2"
"3596714126",TRUE,1,"no answer",,
"1347586392",TRUE,1,"no answer",,
"6193925296",TRUE,1,"partial survey","strong support",
"2413467296",TRUE,1,"no answer",,
"3247916381",TRUE,1,"no answer",,
"7438936943",TRUE,1,"no answer",,
"6425164265",TRUE,1,"no answer",,
"9271365729",TRUE,1,"no answer",,
"8699273786",TRUE,1,"no answer",,
"4892957625",TRUE,1,"no answer",,
"6736453219",TRUE,1,"no answer",,
"7352547426",TRUE,1,"no answer",,
"4989638173",TRUE,1,"no answer",,
"6532616298",TRUE,1,"no answer",,
"9372635478",TRUE,1,"no answer",,
"8927563792",TRUE,1,"survey complete","strong support","5"
"7697562964",TRUE,2,"no answer",,
"8274856825",TRUE,1,"survey complete","somewhat support","10"
"3847457865",TRUE,1,"no answer",,
"5894396823",TRUE,1,"no answer",,
"8196292987",TRUE,2,"no answer",,
"5124173147",TRUE,1,"no answer",,
"3467314629",TRUE,1,"no answer",,
"5466197854",TRUE,2,"no answer",,
"5643281597",TRUE,1,"no answer",,
"8962672987",TRUE,1,"no answer",,
"7626287492",TRUE,2,"no answer",,
"7455179564",TRUE,1,"survey complete","somewhat support","5"
"6781259647",TRUE,1,"survey complete","somewhat support","8"
"3617569435",TRUE,1,"no answer",,
"1424164725",TRUE,1,"no answer",,
"9648132936",TRUE,1,"no answer",,
"7385695891",TRUE,2,"no answer",,
"7694255917",TRUE,1,"no answer",,
"3143949461",TRUE,2,"no answer",,
"2933125748",TRUE,1,"survey complete","neither support nor oppose","8"
"7312959247",TRUE,1,"no answer",,
"7866152314",TRUE,1,"no answer",,
"5674151362",TRUE,1,"no answer",,
"8948753849",TRUE,1,"survey complete","strong support","9"
"9254518365",TRUE,1,"no answer",,
"1637266287",TRUE,2,"survey complete","somewhat oppose","8"
"8138413489",TRUE,2,"survey complete","strongly oppose","9"
"3564671893",TRUE,2,"survey complete","somewhat support","8"
"6723629783",TRUE,1,"no answer",,
"7164153964",TRUE,2,"no answer",,
"7314363568",TRUE,1,"no answer",,
"4875677516",TRUE,1,"no answer",,
"4821827651",TRUE,2,"survey complete","somewhat support","4"
"3744918512",TRUE,1,"no answer",,
"3542914759",TRUE,1,"survey complete","strong support","9"
"2312897614",TRUE,1,"no answer",,
"2875873694",TRUE,2,"no answer",,
"7843412463",TRUE,1,"no answer",,
"3265379254",TRUE,2,"no answer",,
"7298299134",TRUE,1,"no answer",,
"3974254358",TRUE,1,"no answer",,
"6872765893",TRUE,1,"no answer",,
"7962479834",TRUE,2,"no answer",,
"2376571792",TRUE,1,"no answer",,
"8314315217",TRUE,1,"no answer",,
"8677899213",TRUE,1,"no answer",,
"2437854713",TRUE,1,"no answer",,
"6932953649",TRUE,1,"no answer",,
"6547454829",TRUE,1,"no answer",,
"2166952865",TRUE,1,"no answer",,
"3967292917",TRUE,1,"survey complete","neither support nor oppose","5"
"6132369241",TRUE,1,"no answer",,
"9244528743",TRUE,2,"no answer",,
"6279388219",TRUE,1,"no answer",,
"5348658493",TRUE,2,"survey complete","neither support nor oppose","9"
"6813297569",TRUE,1,"no answer",,
"5173754385",TRUE,1,"no answer",,
"8314531539",TRUE,1,"no answer",,
"4366757523",TRUE,2,"no answer",,
"9342789428",TRUE,1,"no answer",,
"8128569356",TRUE,1,"no answer",,
"4922983629",TRUE,1,"no answer",,
"9586488967",TRUE,1,"no answer",,
"2751462518",TRUE,1,"no answer",,
"9212843645",TRUE,1,"no answer",,
"7951856897",TRUE,1,"no answer",,
"5199381562",TRUE,1,"no answer",,
"6529717683",TRUE,1,"no answer",,
"4674911569",TRUE,1,"no answer",,
"7419466354",TRUE,1,"survey complete","strong support","8"
"9131361832",TRUE,1,"survey complete","somewhat support","9"
"1942196975",TRUE,1,"survey complete","somewhat support","10"
"5785178752",TRUE,2,"no answer",,
"6933214256",TRUE,1,"no answer",,
"4986149768",TRUE,1,"no answer",,
"2785329378",TRUE,1,"no answer",,
"8439467352",TRUE,2,"no answer",,
"6547425948",TRUE,1,"no answer",,
"4129129231",TRUE,2,"survey complete","strong support","7"
"2671377623",TRUE,1,"no answer",,
"9476956517",TRUE,1,"no answer",,
"9875972931",TRUE,1,"survey complete","somewhat support","5"
"6831752354",TRUE,1,"survey complete","strong support","9"
"8218192847",TRUE,2,"survey complete","somewhat oppose","3"
"7694957138",TRUE,1,"no answer",,
"8174534953",TRUE,1,"no answer",,
"8495261846",TRUE,1,"no answer",,
"9576348254",TRUE,2,"survey complete","somewhat support","5"
"4723479687",TRUE,2,"no answer",,
"9135129243",TRUE,1,"no answer",,
"9869155832",TRUE,1,"survey complete","somewhat support","7"
"2746139628",TRUE,1,"no answer",,
"5397238643",TRUE,2,"survey complete","neither support nor oppose","3"
"4532877642",TRUE,1,"no answer",,
"3786151692",TRUE,2,"no answer",,
"3658926153",TRUE,2,"no answer",,
"4294583725",TRUE,1,"no answer",,
"8436844298",TRUE,1,"partial survey","neither support nor oppose",
"4161863948",TRUE,1,"no answer",,
"6478725627",TRUE,1,"no answer",,
"4234531632",TRUE,1,"no answer",,
"8255392641",TRUE,1,"no answer",,
"5311378621",TRUE,1,"no answer",,
"1457847938",TRUE,1,"no answer",,
"6921956351",TRUE,1,"survey complete","strong support","9"
"5765763649",TRUE,1,"no answer",,
"3873214367",TRUE,1,"no answer",,
"2346546829",TRUE,1,"no answer",,
"5861324687",TRUE,1,"survey complete","somewhat oppose","4"
"3143252913",TRUE,2,"no answer",,
"8471483957",TRUE,1,"no answer",,
"4236812876",TRUE,2,"survey complete","neither support nor oppose","9"
"6198743147",TRUE,1,"survey complete","strong support","10"
"7397523695",TRUE,1,"no answer",,
"8618414657",TRUE,2,"survey complete","strongly oppose","8"
"7944869216",TRUE,2,"no answer",,
"7211895961",TRUE,1,"no answer",,
"5923457458",TRUE,1,"survey complete","somewhat support","9"
"9732348293",TRUE,2,"survey complete","neither support nor oppose","9"
"1542484582",TRUE,1,"survey complete","strong support","4"
"7638914178",TRUE,2,"survey complete","somewhat support","5"
"9644182457",TRUE,1,"no answer",,
"7187455269",TRUE,1,"survey complete","neither support nor oppose","9"
"4654619841",TRUE,1,"no answer",,
"1964933128",TRUE,1,"no answer",,
"7937367148",TRUE,1,"no answer",,
"6236811235",TRUE,1,"survey complete","neither support nor oppose","8"
"5383149172",TRUE,1,"no answer",,
"8356485462",TRUE,1,"no answer",,
"9742377319",TRUE,2,"no answer",,
"9261361387",TRUE,1,"no answer",,
"2561765417",TRUE,1,"survey complete","somewhat support","9"
"7529123416",TRUE,1,"no answer",,
"4728744521",TRUE,1,"no answer",,
"2399654273",TRUE,1,"no answer",,
"5921587286",TRUE,1,"no answer",,
"3424532987",TRUE,2,"no answer",,
"7825635914",TRUE,1,"no answer",,
"3899628463",TRUE,1,"survey complete","somewhat support","10"
"1341987243",TRUE,1,"survey complete","somewhat oppose","9"
"1259544972",TRUE,1,"no answer",,
"5649263967",TRUE,1,"no answer",,
"6791654175",TRUE,1,"no answer",,
"4599287189",TRUE,1,"no answer",,
"7391431589",TRUE,1,"survey complete","somewhat support","10"
"5831296517",TRUE,1,"no answer",,
"2688631964",TRUE,1,"no answer",,
"2913141672",TRUE,2,"survey complete","strong support","9"
"6319539863",TRUE,1,"no answer",,
"3282417168",TRUE,1,"no answer",,
"2365483798",TRUE,2,"no answer",,
"9871965364",TRUE,2,"no answer",,
"4797857934",TRUE,1,"no answer",,
"2979452376",TRUE,1,"no answer",,
"2833252167",TRUE,2,"no answer",,
"1384219482",TRUE,1,"no answer",,
"7953161276",TRUE,1,"survey complete","somewhat support","6"
"3214516527",TRUE,1,"no answer",,
"5622172746",TRUE,1,"no answer",,
"9842934521",TRUE,1,"no answer",,
"4171869362",TRUE,1,"survey complete","somewhat support","refused"
"4397911598",TRUE,1,"no answer",,
"5874525379",TRUE,1,"no answer",,
"3924286984",TRUE,1,"no answer",,
"4635916328",TRUE,1,"no answer",,
"3547492756",TRUE,2,"no answer",,
"9185967163",TRUE,1,"no answer",,
"4389823481",TRUE,1,"no answer",,
"1342813169",TRUE,1,"no answer",,
"1579719625",TRUE,1,"survey complete","somewhat support","9"
"9179733285",TRUE,1,"no answer",,
"6324712379",TRUE,2,"no answer",,
"5961524395",TRUE,1,"no answer",,
"9871684652",TRUE,1,"no answer",,
"2418149567",TRUE,1,"survey complete","somewhat oppose","5"
"9763294623",TRUE,1,"no answer",,
"1451766271",TRUE,2,"no answer",,
"6481865836",TRUE,1,"no answer",,
"8417247891",TRUE,1,"survey complete","strong support","7"
"6783796925",TRUE,1,"no answer",,
"1858548523",TRUE,1,"partial survey","somewhat support",
"6897128936",TRUE,2,"no answer",,
"2482595712",TRUE,1,"no answer",,
"4584797123",TRUE,1,"no answer",,
"7124256329",TRUE,1,"survey complete","neither support nor oppose","8"
"4157461569",TRUE,1,"no answer",,
"1488967623",TRUE,1,"no answer",,
"5187386124",TRUE,1,"survey complete","strong support","10"
"1468265238",TRUE,2,"no answer",,
"6316388695",TRUE,2,"no answer",,
"1842511672",TRUE,1,"no answer",,
"2399813192",TRUE,1,"survey complete","neither support nor oppose","8"
"3428466427",TRUE,1,"no answer",,
"6388435269",TRUE,1,"survey complete","somewhat oppose","10"
"1497318256",TRUE,1,"no answer",,
"7694935829",TRUE,1,"survey complete","somewhat support","9"
"2418769852",TRUE,2,"survey complete","strong support","9"
"9181231458",TRUE,1,"survey complete","somewhat support","10"
"8621255983",TRUE,2,"no answer",,
"5278952783",TRUE,1,"no answer",,
"1638677615",TRUE,1,"no answer",,
"9169845472",TRUE,1,"no answer",,
"2951281963",TRUE,1,"no answer",,
"7647684286",TRUE,2,"no answer",,
"2539379831",TRUE,1,"no answer",,
"8733452341",TRUE,1,"no answer",,
"9811936457",TRUE,1,"no answer",,
"3292843782",TRUE,2,"survey complete","neither support nor oppose","7"
"7311474283",TRUE,2,"no answer",,
"7245319163",TRUE,1,"no answer",,
"6579471876",TRUE,2,"no answer",,
"8464932361",TRUE,1,"no answer",,
"6244971648",TRUE,2,"survey complete","somewhat oppose","9"
"1753764751",TRUE,1,"survey complete","neither support nor oppose","6"
"9478751324",TRUE,1,"survey complete","strong support","9"
"4375128194",TRUE,1,"no answer",,
"7865915974",TRUE,1,"no answer",,
"4562837531",TRUE,1,"no answer",,
"6735619251",TRUE,1,"no answer",,
"4174275824",TRUE,1,"no answer",,
"5291566924",TRUE,1,"no answer",,
"7939742954",TRUE,1,"no answer",,
"4235166348",TRUE,1,"survey complete","somewhat support","2"
"3463878469",TRUE,1,"survey complete","somewhat support","10"
"8571728153",TRUE,1,"no answer",,
"6826192519",TRUE,1,"no answer",,
"7136521975",TRUE,1,"no answer",,
"3145767468",TRUE,1,"no answer",,
"6797299658",TRUE,2,"no answer",,
"8395645824",TRUE,1,"no answer",,
"8379415948",TRUE,2,"no answer",,
"5265943917",TRUE,1,"no answer",,
"8657144368",TRUE,1,"no answer",,
"9288915647",TRUE,1,"no answer",,
"4367384193",TRUE,2,"no answer",,
"9747389284",TRUE,1,"survey complete","strong support","4"
"5714576182",TRUE,2,"no answer",,
"1342738321",TRUE,2,"no answer",,
"8121757534",TRUE,1,"survey complete","somewhat oppose","9"
"2964357834",TRUE,1,"survey complete","somewhat oppose","9"
"4727352548",TRUE,1,"survey complete","somewhat support","10"
"8721958523",TRUE,2,"no answer",,
"2868271598",TRUE,1,"survey complete","somewhat support","9"
"2976719324",TRUE,1,"no answer",,
"4683684876",TRUE,2,"survey complete","somewhat support","5"
"6876878714",TRUE,1,"no answer",,
"3691564391",TRUE,1,"no answer",,
"4686741329",TRUE,1,"no answer",,
"4168957495",TRUE,1,"survey complete","somewhat oppose","10"
"6271288167",TRUE,1,"no answer",,
"1231253412",TRUE,1,"survey complete","somewhat support","5"
"1659139268",TRUE,2,"survey complete","strongly oppose","5"
"2683545967",TRUE,1,"no answer",,
"5324266925",TRUE,1,"no answer",,
"5828934539",TRUE,1,"no answer",,
"5937216148",TRUE,1,"no answer",,
"6131893429",TRUE,1,"survey complete","somewhat support","6"
"7939386231",TRUE,1,"no answer",,
"9518415371",TRUE,1,"no answer",,
"2946795163",TRUE,2,"no answer",,
"3261248792",TRUE,1,"no answer",,
"4595426845",TRUE,1,"no answer",,
"1289416952",TRUE,1,"no answer",,
"4382742459",TRUE,1,"no answer",,
"5329373847",TRUE,1,"survey complete","somewhat support","5"
"4575436481",TRUE,1,"no answer",,
"4782964732",TRUE,1,"no answer",,
"6417651539",TRUE,1,"no answer",,
"2198564259",TRUE,1,"survey complete","somewhat support","3"
"5692399472",TRUE,1,"no answer",,
"2397563692",TRUE,1,"no answer",,
"5319385168",TRUE,1,"no answer",,
"8617492384",TRUE,1,"no answer",,
"1575389475",TRUE,1,"no answer",,
"3681821974",TRUE,1,"survey complete","strongly oppose","5"
"6177564628",TRUE,1,"no answer",,
"3825438395",TRUE,1,"survey complete","strong support","4"
"9569258532",TRUE,2,"no answer",,
"8123946728",TRUE,1,"no answer",,
"6219759316",TRUE,1,"survey complete","strong support","4"
"1276247432",TRUE,2,"no answer",,
"6541434239",TRUE,1,"survey complete","strong support","7"
"2947321673",TRUE,2,"survey complete","strong support","5"
"3723865794",TRUE,2,"no answer",,
"8231433489",TRUE,2,"no answer",,
"6371749651",TRUE,2,"no answer",,
"1725289246",TRUE,1,"survey complete","strong support","5"
"7363284521",TRUE,1,"survey complete","somewhat support","4"
"3953294357",TRUE,1,"no answer",,
"7584261943",TRUE,1,"no answer",,
"1846736934",TRUE,1,"no answer",,
"2947484167",TRUE,1,"survey complete","strong support","9"
"1865799258",TRUE,1,"no answer",,
"2486359381",TRUE,1,"survey complete","strong support","8"
"7697257628",TRUE,1,"survey complete","neither support nor oppose","9"
"9518457892",TRUE,1,"no answer",,
"1327925189",TRUE,1,"survey complete","refused","3"
"3183794253",TRUE,1,"no answer",,
"2137853198",TRUE,1,"no answer",,
"2491368963",TRUE,1,"survey complete","somewhat oppose","9"
"7542892634",TRUE,2,"no answer",,
"1481699386",TRUE,1,"no answer",,
"1568178362",TRUE,1,"no answer",,
"4896416285",TRUE,2,"no answer",,
"6852491852",TRUE,1,"no answer",,
"8711852647",TRUE,1,"no answer",,
"1977521642",TRUE,2,"no answer",,
"4652439368",TRUE,1,"no answer",,
"4127343765",TRUE,1,"no answer",,
"3173241378",TRUE,2,"no answer",,
"5475424369",TRUE,1,"no answer",,
"6734285691",TRUE,1,"no answer",,
"8954824369",TRUE,1,"no answer",,
"5795188912",TRUE,1,"no answer",,
"9488344513",TRUE,2,"survey complete","somewhat support","4"
"5476737165",TRUE,1,"no answer",,
"1932895682",TRUE,2,"no answer",,
"1746143628",TRUE,1,"no answer",,
"6411622683",TRUE,1,"no answer",,
"4353792986",TRUE,2,"no answer",,
"4521279635",TRUE,1,"survey complete","somewhat support","9"
"8926453598",TRUE,1,"no answer",,
"5428916954",TRUE,1,"no answer",,
"9877989487",TRUE,1,"no answer",,
"6327297913",TRUE,2,"no answer",,
"8647157158",TRUE,1,"no answer",,
"1232543654",TRUE,1,"no answer",,
"5933847934",TRUE,1,"survey complete","strong support","4"
"6159288439",TRUE,1,"no answer",,
"1643166423",TRUE,2,"no answer",,
"2757851943",TRUE,1,"no answer",,
"4574916739",TRUE,1,"no answer",,
"4658567194",TRUE,2,"no answer",,
"2751476371",TRUE,1,"no answer",,
"7427617546",TRUE,1,"no answer",,
"7231263578",TRUE,1,"no answer",,
"2176924793",TRUE,1,"survey complete","somewhat oppose","10"
"5647384932",TRUE,2,"no answer",,
"9838634735",TRUE,2,"survey complete","strong support","9"
"9569711437",TRUE,1,"no answer",,
